,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC,epoch,error_rate,lr,train_df
102,resnet18_9_0.03_0.01_modified_True,resnet18,modified,true,0.03,3,0.419753,9.0,0.666667,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.840352    0.744460    0.444444  0.580247   NaN
1      1    1.042199    0.572895    0.277778  0.753086   NaN
2      2    1.392483    1.401465    0.666667  0.395062   NaN
3      3    1.485567    2.053258    0.500000  0.358025   NaN
4      4    1.465764    1.580882    0.500000  0.407407   NaN
5      5    1.380285    0.993727    0.611111  0.407407   NaN
6      6    1.170409    1.081763    0.555556  0.456790   NaN
7      7    1.022574    1.222047    0.500000  0.567901   NaN
8      8    1.001239    1.072032    0.666667  0.419753   NaN"
103,resnet18_9_0.03_0.01_modified_True,resnet18,modified,true,0.03,4,0.308642,9.0,0.611111,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.013971    1.131406    0.611111  0.395062   NaN
1      1    1.020690    1.300819    0.611111  0.395062   NaN
2      2    1.231222    1.276708    0.444444  0.543210   NaN
3      3    1.537645    2.719937    0.722222  0.259259   NaN
4      4    1.385975    1.177030    0.722222  0.320988   NaN
5      5    1.253589    1.586039    0.500000  0.345679   NaN
6      6    1.192554    1.192999    0.444444  0.419753   NaN
7      7    1.152945    1.478402    0.611111  0.308642   NaN
8      8    0.933511    1.260716    0.611111  0.308642   NaN"
104,resnet18_9_0.03_0.01_modified_True,resnet18,modified,true,0.03,5,0.654321,9.0,0.5,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.986359    1.095970    0.722222  0.209877   NaN
1      1    0.997291    0.956285    0.611111  0.469136   NaN
2      2    0.986085    2.107126    0.611111  0.382716   NaN
3      3    1.045150    1.654913    0.777778  0.271605   NaN
4      4    1.170636    1.345582    0.555556  0.469136   NaN
5      5    1.261445    2.478566    0.555556  0.518519   NaN
6      6    1.401654    1.746261    0.555556  0.530864   NaN
7      7    1.313924    1.978427    0.500000  0.654321   NaN
8      8    1.131697    1.243175    0.500000  0.654321   NaN"
105,resnet18_9_0.03_0.03_modified_True,resnet18,modified,true,0.03,1,0.49,9.0,0.4,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.065960    0.931273        0.35   0.71   NaN
1      1    1.506389    2.106841        0.40   0.43   NaN
2      2    2.667035    9.356730        0.50   0.58   NaN
3      3    3.005360   15.505568        0.50   0.53   NaN
4      4    3.538864   16.141317        0.60   0.48   NaN
5      5    3.076770    3.148239        0.65   0.33   NaN
6      6    2.681792    1.624545        0.50   0.44   NaN
7      7    2.112905    2.855063        0.55   0.37   NaN
8      8    2.024996    1.658004        0.40   0.49   NaN"
106,resnet18_9_0.03_0.03_modified_True,resnet18,modified,true,0.03,2,0.26,9.0,0.65,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.228625    0.995573        0.40   0.59   NaN
1      1    1.230798    1.101313        0.55   0.59   NaN
2      2    2.470496    1.787183        0.45   0.78   NaN
3      3    2.807584   11.337349        0.50   0.30   NaN
4      4    3.072326    5.712558        0.55   0.41   NaN
5      5    3.393771    2.883307        0.45   0.39   NaN
6      6    2.738904    1.757290        0.60   0.30   NaN
7      7    2.776771    6.431180        0.60   0.33   NaN
8      8    2.420495    2.131945        0.65   0.26   NaN"
107,resnet18_9_0.03_0.03_modified_True,resnet18,modified,true,0.03,3,0.802469,9.0,0.277778,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.990780    1.225457    0.444444  0.506173   NaN
1      1    1.452276    2.349979    0.500000  0.740741   NaN
2      2    2.558066    2.787170    0.444444  0.555556   NaN
3      3    3.073182    2.899166    0.500000  0.395062   NaN
4      4    3.316148    1.803722    0.555556  0.493827   NaN
5      5    2.745461    2.358212    0.611111  0.296296   NaN
6      6    2.048792   31.180885    0.666667  0.382716   NaN
7      7    1.775290    3.795817    0.333333  0.679012   NaN
8      8    1.663152    0.871020    0.277778  0.802469   NaN"
108,resnet18_9_0.03_0.03_modified_True,resnet18,modified,true,0.03,4,0.740741,9.0,0.388889,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.264862    1.220798    0.444444  0.518519   NaN
1      1    1.271886    1.740004    0.333333  0.617284   NaN
2      2    2.781691    2.172221    0.388889  0.679012   NaN
3      3    3.057913    8.732873    0.500000  0.592593   NaN
4      4    3.383759    1.570813    0.333333  0.666667   NaN
5      5    3.467602   16.162878    0.500000  0.530864   NaN
6      6    2.886647    6.017730    0.611111  0.370370   NaN
7      7    2.249626    0.645197    0.277778  0.716049   NaN
8      8    1.765788    0.641579    0.388889  0.740741   NaN"
109,resnet18_9_0.03_0.03_modified_True,resnet18,modified,true,0.03,5,0.27160500000000004,9.0,0.666667,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.047980    1.288144    0.500000  0.518519   NaN
1      1    1.572256    5.618288    0.444444  0.407407   NaN
2      2    2.669129    5.334260    0.500000  0.518519   NaN
3      3    2.658058    2.373861    0.444444  0.395062   NaN
4      4    2.865456   11.856632    0.611111  0.209877   NaN
5      5    2.821155   14.749885    0.444444  0.567901   NaN
6      6    2.716616   15.000549    0.611111  0.395062   NaN
7      7    2.235756   15.131239    0.500000  0.598765   NaN
8      8    1.906380   34.487976    0.666667  0.271605   NaN"
110,resnet18_9_0.03_0.1_modified_True,resnet18,modified,true,0.03,1,0.575,9.0,0.35,0.1,"   epoch  train_loss   valid_loss  error_rate  AUROC  time
0      0    1.500674     4.875668        0.45  0.450   NaN
1      1    4.248132    33.054127        0.50  0.595   NaN
2      2   10.350561    40.505482        0.60  0.400   NaN
3      3   12.590667    18.606451        0.45  0.530   NaN
4      4   18.121819    34.023445        0.50  0.430   NaN
5      5   18.399137     8.593635        0.55  0.410   NaN
6      6   19.751520   220.614655        0.35  0.650   NaN
7      7   15.799581  2249.795410        0.50  0.455   NaN
8      8   11.959789   540.493652        0.35  0.575   NaN"
111,resnet18_9_0.03_0.1_modified_True,resnet18,modified,true,0.03,2,0.535,9.0,0.35,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.560400    2.018716        0.45  0.600   NaN
1      1    3.176881   15.078352        0.50  0.500   NaN
2      2    8.512744    7.974310        0.55  0.460   NaN
3      3   13.072209   25.679516        0.45  0.550   NaN
4      4   20.291462    1.957613        0.35  0.700   NaN
5      5   18.543314   11.544287        0.50  0.360   NaN
6      6   15.865720  154.426239        0.40  0.600   NaN
7      7   12.619145    8.988353        0.55  0.360   NaN
8      8    9.296322   45.121681        0.35  0.535   NaN"
112,resnet18_9_0.03_0.1_modified_True,resnet18,modified,true,0.03,3,0.46913599999999994,9.0,0.5,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.525621    1.514415    0.611111  0.506173   NaN
1      1    3.172787   24.324793    0.500000  0.500000   NaN
2      2    9.348068   11.133131    0.444444  0.549383   NaN
3      3   15.076650   17.364189    0.500000  0.376543   NaN
4      4   15.689648   11.459184    0.500000  0.518519   NaN
5      5   14.248335   11.227560    0.611111  0.339506   NaN
6      6   13.049560    2.682714    0.500000  0.555556   NaN
7      7   10.579206    2.216321    0.500000  0.543210   NaN
8      8    9.981892    2.837088    0.500000  0.469136   NaN"
113,resnet18_9_0.03_0.1_modified_True,resnet18,modified,true,0.03,4,0.48148100000000005,9.0,0.388889,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.888693    5.488231    0.611111  0.419753   NaN
1      1    3.641838    8.249436    0.611111  0.425926   NaN
2      2    9.587930    8.141761    0.555556  0.518519   NaN
3      3   17.124609   11.109358    0.388889  0.598765   NaN
4      4   16.343563   90.865517    0.500000  0.500000   NaN
5      5   18.203220  162.681458    0.500000  0.500000   NaN
6      6   13.826444    5.273482    0.388889  0.598765   NaN
7      7   10.770470    6.179904    0.500000  0.444444   NaN
8      8    8.493366    3.346865    0.388889  0.481481   NaN"
114,resnet18_9_0.03_0.1_modified_True,resnet18,modified,true,0.03,5,0.48148100000000005,9.0,0.44444399999999995,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.281987    3.178539    0.611111  0.432099   NaN
1      1    3.094571    4.011017    0.666667  0.320988   NaN
2      2    8.372238   88.786507    0.500000  0.555556   NaN
3      3   21.329971   21.687998    0.500000  0.611111   NaN
4      4   19.789804   56.387177    0.555556  0.493827   NaN
5      5   20.394175   11.619335    0.500000  0.740741   NaN
6      6   15.361032   11.677789    0.500000  0.654321   NaN
7      7   12.222302   17.946781    0.277778  0.746914   NaN
8      8   10.357564   46.431057    0.444444  0.481481   NaN"
115,resnet18_9_0.03_0.3_modified_True,resnet18,modified,true,0.03,1,0.575,9.0,0.4,0.3,"   epoch  train_loss   valid_loss  error_rate  AUROC  time
0      0    2.827656    29.615393        0.50  0.550   NaN
1      1   13.850138  1516.270264        0.50  0.500   NaN
2      2   71.169159   138.329712        0.30  0.740   NaN
3      3  132.078842  5994.854492        0.50  0.500   NaN
4      4  147.459106  1315.995728        0.55  0.450   NaN
5      5  120.165604    53.022816        0.50  0.460   NaN
6      6   83.502022    18.967224        0.45  0.520   NaN
7      7   59.315639  2793.850830        0.40  0.655   NaN
8      8   44.064445  2856.654297        0.40  0.575   NaN"
116,resnet18_9_0.03_0.3_modified_True,resnet18,modified,true,0.03,2,0.51,9.0,0.5,0.3,"   epoch  train_loss     valid_loss  error_rate  AUROC  time
0      0    2.760153      14.831957        0.50  0.380   NaN
1      1   30.708105     667.185425        0.50  0.500   NaN
2      2   92.276810   51733.812500        0.50  0.500   NaN
3      3  133.059906    1478.211548        0.50  0.500   NaN
4      4  123.309303     167.545532        0.50  0.505   NaN
5      5  101.519829  127873.898438        0.50  0.500   NaN
6      6   74.672783    1274.834839        0.55  0.450   NaN
7      7   53.142868      13.107475        0.35  0.590   NaN
8      8   39.401733      39.417988        0.50  0.510   NaN"
117,resnet18_9_0.03_0.3_modified_True,resnet18,modified,true,0.03,3,0.27160500000000004,9.0,0.611111,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    2.701306     28.507460    0.500000  0.493827   NaN
1      1   11.865430    608.134033    0.500000  0.500000   NaN
2      2   88.647339     73.376984    0.555556  0.481481   NaN
3      3  116.715553    464.106995    0.500000  0.500000   NaN
4      4  103.669502    159.947006    0.444444  0.555556   NaN
5      5   79.043358  98462.539062    0.500000  0.500000   NaN
6      6   58.800224     23.023491    0.666667  0.314815   NaN
7      7   43.013416   6239.035645    0.555556  0.277778   NaN
8      8   32.148762   1166.173706    0.611111  0.271605   NaN"
118,resnet18_9_0.03_0.3_modified_True,resnet18,modified,true,0.03,4,0.382716,9.0,0.611111,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    3.182722      5.736978    0.555556  0.561728   NaN
1      1   13.695866     78.464348    0.500000  0.500000   NaN
2      2   89.449707    513.737061    0.500000  0.500000   NaN
3      3  123.268227  26169.833984    0.500000  0.500000   NaN
4      4  140.958710    163.981689    0.500000  0.500000   NaN
5      5  110.016579    242.315323    0.555556  0.296296   NaN
6      6   91.079399    125.765800    0.500000  0.567901   NaN
7      7   59.550495    146.588562    0.444444  0.506173   NaN
8      8   47.506233   4383.530273    0.611111  0.382716   NaN"
119,resnet18_9_0.03_0.3_modified_True,resnet18,modified,true,0.03,5,0.641975,9.0,0.388889,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    2.679536     26.933384    0.444444  0.506173   NaN
1      1   26.635836    251.121445    0.500000  0.500000   NaN
2      2  105.219818  22127.437500    0.500000  0.500000   NaN
3      3  115.865578  84858.281250    0.500000  0.500000   NaN
4      4  146.833588    188.606506    0.500000  0.500000   NaN
5      5  125.196846     20.911095    0.444444  0.617284   NaN
6      6   90.162643     22.766262    0.333333  0.666667   NaN
7      7   63.546192    283.449127    0.500000  0.438272   NaN
8      8   46.333363   2774.116455    0.388889  0.641975   NaN"
120,resnet18_5_0.1_0.01_modified_True,resnet18,modified,true,0.1,1,0.79,5.0,0.35,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.061985    1.091492        0.60   0.51   NaN
1      1    1.119816    2.834285        0.55   0.36   NaN
2      2    1.287928    1.567143        0.55   0.50   NaN
3      3    1.218376    0.568214        0.25   0.75   NaN
4      4    1.148063    0.645934        0.35   0.79   NaN"
121,resnet18_5_0.1_0.01_modified_True,resnet18,modified,true,0.1,2,0.43,5.0,0.6,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.944920    1.157010         0.4   0.52   NaN
1      1    1.052590    1.365784         0.4   0.64   NaN
2      2    1.294680    1.454604         0.5   0.28   NaN
3      3    1.446828    1.007601         0.4   0.54   NaN
4      4    1.357654    1.048805         0.6   0.43   NaN"
122,resnet18_5_0.1_0.01_modified_True,resnet18,modified,true,0.1,3,0.5432100000000001,5.0,0.555556,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.041580    1.106452    0.444444  0.555556   NaN
1      1    1.060140    1.417087    0.833333  0.160494   NaN
2      2    1.069039    1.136573    0.555556  0.432099   NaN
3      3    1.262569    0.674292    0.500000  0.641975   NaN
4      4    1.025883    0.785367    0.555556  0.543210   NaN"
123,resnet18_5_0.1_0.01_modified_True,resnet18,modified,true,0.1,4,0.518519,5.0,0.5,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.094081    1.744417    0.722222  0.209877   NaN
1      1    1.406321    1.519628    0.611111  0.345679   NaN
2      2    1.165193    1.219092    0.444444  0.407407   NaN
3      3    1.054988    1.085648    0.444444  0.629630   NaN
4      4    0.964482    1.050961    0.500000  0.518519   NaN"
124,resnet18_5_0.1_0.01_modified_True,resnet18,modified,true,0.1,5,0.160494,5.0,0.666667,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.027861    1.140315    0.555556  0.444444   NaN
1      1    1.092928    1.392612    0.444444  0.506173   NaN
2      2    1.090487    1.182984    0.555556  0.382716   NaN
3      3    1.063730    1.814581    0.722222  0.185185   NaN
4      4    1.040084    1.846475    0.666667  0.160494   NaN"
125,resnet18_5_0.1_0.03_modified_True,resnet18,modified,true,0.1,1,0.62,5.0,0.5,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.395449    2.854243        0.50   0.41   NaN
1      1    1.717907    2.234626        0.45   0.57   NaN
2      2    2.430662    1.630657        0.45   0.62   NaN
3      3    1.982483    3.829845        0.50   0.58   NaN
4      4    2.028099    2.776926        0.50   0.62   NaN"
126,resnet18_5_0.1_0.03_modified_True,resnet18,modified,true,0.1,2,0.16,5.0,0.7,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.298623    1.128601        0.35   0.65   NaN
1      1    2.106260    7.214265        0.50   0.43   NaN
2      2    2.753478    1.463023        0.55   0.48   NaN
3      3    2.276423    2.663863        0.50   0.40   NaN
4      4    1.941514    1.947620        0.70   0.16   NaN"
127,resnet18_5_0.1_0.03_modified_True,resnet18,modified,true,0.1,3,0.691358,5.0,0.388889,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.279662    3.738029    0.500000  0.777778   NaN
1      1    1.826719    1.036045    0.388889  0.654321   NaN
2      2    2.208619    3.166126    0.500000  0.530864   NaN
3      3    2.243693    0.768977    0.222222  0.814815   NaN
4      4    1.751311    0.658593    0.388889  0.691358   NaN"
128,resnet18_5_0.1_0.03_modified_True,resnet18,modified,true,0.1,4,0.604938,5.0,0.44444399999999995,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.984148    1.398105    0.444444  0.629630   NaN
1      1    2.144189    3.822062    0.500000  0.345679   NaN
2      2    2.254863    6.128582    0.500000  0.580247   NaN
3      3    1.838708    2.129409    0.500000  0.592593   NaN
4      4    1.841171    1.759274    0.444444  0.604938   NaN"
129,resnet18_5_0.1_0.03_modified_True,resnet18,modified,true,0.1,5,0.46913599999999994,5.0,0.44444399999999995,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.487203    2.600786    0.666667  0.444444   NaN
1      1    1.768985    3.773167    0.555556  0.370370   NaN
2      2    2.227051    2.040931    0.333333  0.641975   NaN
3      3    2.246913    1.281631    0.611111  0.506173   NaN
4      4    1.720355    6.736117    0.444444  0.469136   NaN"
130,resnet18_5_0.1_0.1_modified_True,resnet18,modified,true,0.1,1,0.63,5.0,0.5,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.647064   14.849111        0.50  0.500   NaN
1      1    4.873594   10.359557        0.55  0.400   NaN
2      2    9.674842   17.802656        0.50  0.495   NaN
3      3    7.543654   15.380015        0.45  0.510   NaN
4      4    5.734043   22.877871        0.50  0.630   NaN"
131,resnet18_5_0.1_0.1_modified_True,resnet18,modified,true,0.1,2,0.54,5.0,0.45,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.067531   17.170353        0.45   0.55   NaN
1      1    6.554361   23.709579        0.50   0.57   NaN
2      2   13.105862    4.385343        0.40   0.40   NaN
3      3    9.984373    1.395523        0.40   0.59   NaN
4      4    7.421812    1.612478        0.45   0.54   NaN"
132,resnet18_5_0.1_0.1_modified_True,resnet18,modified,true,0.1,3,0.592593,5.0,0.5,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.049387    7.197977    0.611111  0.469136   NaN
1      1    7.931134    2.611367    0.444444  0.629630   NaN
2      2   11.238478    5.250154    0.500000  0.716049   NaN
3      3    7.829075    4.167421    0.444444  0.629630   NaN
4      4    6.589840    4.221037    0.500000  0.592593   NaN"
133,resnet18_5_0.1_0.1_modified_True,resnet18,modified,true,0.1,4,0.320988,5.0,0.555556,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.032707    6.052854    0.500000  0.481481   NaN
1      1    6.858531    2.074302    0.333333  0.827160   NaN
2      2    9.875962   10.358941    0.500000  0.512346   NaN
3      3    8.119251    3.915246    0.388889  0.604938   NaN
4      4    6.129150    1.705785    0.555556  0.320988   NaN"
134,resnet18_5_0.1_0.1_modified_True,resnet18,modified,true,0.1,5,0.62963,5.0,0.388889,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.379301   17.981869    0.500000  0.500000   NaN
1      1    7.506572    2.670202    0.444444  0.716049   NaN
2      2    8.583511   50.463242    0.500000  0.500000   NaN
3      3    7.838342   14.076557    0.444444  0.419753   NaN
4      4    7.515477    4.272669    0.388889  0.629630   NaN"
135,resnet18_5_0.1_0.3_modified_True,resnet18,modified,true,0.1,1,0.26,5.0,0.65,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    5.303385    8.594005        0.55   0.44   NaN
1      1   41.257957  178.374252        0.45   0.55   NaN
2      2   48.050476    8.099151        0.40   0.57   NaN
3      3   38.380009   11.470117        0.50   0.44   NaN
4      4   24.372377  115.725487        0.65   0.26   NaN"
136,resnet18_5_0.1_0.3_modified_True,resnet18,modified,true,0.1,2,0.41,5.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    5.883891      6.902777         0.6   0.38   NaN
1      1   39.575832  18656.464844         0.5   0.50   NaN
2      2   49.412117     22.847166         0.5   0.62   NaN
3      3   38.234932      5.418244         0.5   0.38   NaN
4      4   24.139488      5.698920         0.5   0.41   NaN"
137,resnet18_5_0.1_0.3_modified_True,resnet18,modified,true,0.1,3,0.419753,5.0,0.555556,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    5.005910   76.643570    0.500000  0.500000   NaN
1      1   45.396664  115.599228    0.500000  0.500000   NaN
2      2   71.054222    3.184513    0.500000  0.481481   NaN
3      3   44.177414   13.902819    0.500000  0.691358   NaN
4      4   26.327995    6.028134    0.555556  0.419753   NaN"
138,resnet18_5_0.1_0.3_modified_True,resnet18,modified,true,0.1,4,0.7530859999999999,5.0,0.388889,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    5.547547  6.248682e+01    0.500000  0.611111   NaN
1      1   36.949303  4.825314e+06    0.500000  0.500000   NaN
2      2   50.964043  3.163435e+01    0.500000  0.500000   NaN
3      3   42.880066  2.722767e+01    0.500000  0.500000   NaN
4      4   28.325514  5.523418e+00    0.388889  0.753086   NaN"
139,resnet18_5_0.1_0.3_modified_True,resnet18,modified,true,0.1,5,0.62963,5.0,0.333333,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    4.265323   33.141300    0.500000  0.512346   NaN
1      1   37.725975  710.261169    0.500000  0.500000   NaN
2      2   68.401672  140.833023    0.500000  0.500000   NaN
3      3   46.617306   58.438442    0.555556  0.444444   NaN
4      4   30.093014   46.410408    0.333333  0.629630   NaN"
140,resnet18_7_0.1_0.01_modified_True,resnet18,modified,true,0.1,1,0.71,7.0,0.4,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.849854    0.793433        0.35   0.64   NaN
1      1    0.917188    1.409477        0.65   0.36   NaN
2      2    1.004566    1.321980        0.40   0.55   NaN
3      3    1.037593    1.626133        0.50   0.42   NaN
4      4    1.184646    1.405895        0.50   0.56   NaN
5      5    1.109166    0.932619        0.40   0.60   NaN
6      6    1.171458    0.837834        0.40   0.71   NaN"
141,resnet18_7_0.1_0.01_modified_True,resnet18,modified,true,0.1,2,0.51,7.0,0.55,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.969249    1.296634        0.65   0.31   NaN
1      1    1.146241    0.726307        0.30   0.68   NaN
2      2    1.295452    0.776785        0.50   0.55   NaN
3      3    1.339027    1.226949        0.60   0.35   NaN
4      4    1.149538    0.938407        0.45   0.51   NaN
5      5    1.064234    0.781880        0.60   0.50   NaN
6      6    0.938666    0.812760        0.55   0.51   NaN"
142,resnet18_7_0.1_0.01_modified_True,resnet18,modified,true,0.1,3,0.654321,7.0,0.388889,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.018838    0.874621    0.444444  0.456790   NaN
1      1    1.045760    1.302701    0.555556  0.444444   NaN
2      2    1.309242    0.991183    0.388889  0.864198   NaN
3      3    1.180741    0.750724    0.333333  0.641975   NaN
4      4    1.226612    0.880326    0.555556  0.617284   NaN
5      5    1.157057    0.756983    0.444444  0.530864   NaN
6      6    1.011998    0.688523    0.388889  0.654321   NaN"
143,resnet18_7_0.1_0.01_modified_True,resnet18,modified,true,0.1,4,0.43209899999999996,7.0,0.666667,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.917404    1.223292    0.555556  0.395062   NaN
1      1    1.160554    1.951199    0.611111  0.345679   NaN
2      2    1.161815    2.443621    0.611111  0.308642   NaN
3      3    1.236233    1.032107    0.388889  0.567901   NaN
4      4    1.238059    1.206586    0.611111  0.271605   NaN
5      5    1.077567    0.988539    0.611111  0.370370   NaN
6      6    0.959970    0.923499    0.666667  0.432099   NaN"
144,resnet18_7_0.1_0.01_modified_True,resnet18,modified,true,0.1,5,0.506173,7.0,0.5,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.079877    1.261001    0.555556  0.444444   NaN
1      1    1.002034    1.188249    0.500000  0.543210   NaN
2      2    1.110665    1.159095    0.388889  0.617284   NaN
3      3    1.119393    1.285768    0.666667  0.419753   NaN
4      4    1.094608    0.817818    0.388889  0.580247   NaN
5      5    1.030557    0.896354    0.555556  0.481481   NaN
6      6    1.006263    0.874129    0.500000  0.506173   NaN"
145,resnet18_7_0.1_0.03_modified_True,resnet18,modified,true,0.1,1,0.645,7.0,0.45,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.245319    1.451118        0.60  0.310   NaN
1      1    1.370528    2.477901        0.45  0.580   NaN
2      2    1.927462   17.284840        0.50  0.690   NaN
3      3    2.194768    3.359408        0.75  0.280   NaN
4      4    2.032592    5.273551        0.35  0.560   NaN
5      5    1.955808    4.175904        0.45  0.460   NaN
6      6    1.513387    3.177536        0.45  0.645   NaN"
146,resnet18_7_0.1_0.03_modified_True,resnet18,modified,true,0.1,2,0.26,7.0,0.7,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.115173    0.658514        0.30  0.730   NaN
1      1    1.651913    7.445384        0.50  0.495   NaN
2      2    2.537302    5.959464        0.50  0.425   NaN
3      3    2.273201    2.336186        0.45  0.550   NaN
4      4    2.328604    3.177866        0.50  0.390   NaN
5      5    2.052604    4.461030        0.55  0.530   NaN
6      6    1.681944   17.344259        0.70  0.260   NaN"
147,resnet18_7_0.1_0.03_modified_True,resnet18,modified,true,0.1,3,0.604938,7.0,0.5,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.344521    1.961593    0.722222  0.209877   NaN
1      1    1.643662    1.738435    0.444444  0.481481   NaN
2      2    2.462104    1.349209    0.388889  0.641975   NaN
3      3    2.132267    0.953961    0.555556  0.407407   NaN
4      4    2.078316    0.999891    0.388889  0.679012   NaN
5      5    1.922204    2.905786    0.444444  0.716049   NaN
6      6    1.836732    2.378447    0.500000  0.604938   NaN"
148,resnet18_7_0.1_0.03_modified_True,resnet18,modified,true,0.1,4,0.320988,7.0,0.666667,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.086588    2.809133    0.500000  0.567901   NaN
1      1    1.681651    5.817492    0.500000  0.493827   NaN
2      2    2.187521    5.511813    0.555556  0.271605   NaN
3      3    2.391502   10.695463    0.500000  0.506173   NaN
4      4    2.400251    3.100765    0.500000  0.382716   NaN
5      5    2.083582    1.363900    0.611111  0.358025   NaN
6      6    1.826782    2.218759    0.666667  0.320988   NaN"
149,resnet18_7_0.1_0.03_modified_True,resnet18,modified,true,0.1,5,0.246914,7.0,0.611111,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.356012    1.266869    0.277778  0.604938   NaN
1      1    1.764658    2.652050    0.555556  0.592593   NaN
2      2    2.235535    4.699249    0.444444  0.370370   NaN
3      3    2.493670   15.599049    0.444444  0.456790   NaN
4      4    2.368024    0.814611    0.444444  0.654321   NaN
5      5    2.122763    1.758865    0.444444  0.555556   NaN
6      6    1.536700    6.311866    0.611111  0.246914   NaN"
150,resnet18_7_0.1_0.1_modified_True,resnet18,modified,true,0.1,1,0.49,7.0,0.5,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.334118    2.431386        0.55   0.46   NaN
1      1    4.074532   27.621943        0.50   0.50   NaN
2      2   10.186229   11.086097        0.40   0.53   NaN
3      3   11.847456    4.467631        0.55   0.57   NaN
4      4    9.748298    7.558947        0.55   0.44   NaN
5      5    7.853558   12.777079        0.65   0.44   NaN
6      6    6.154837    4.474489        0.50   0.49   NaN"
151,resnet18_7_0.1_0.1_modified_True,resnet18,modified,true,0.1,2,0.46,7.0,0.55,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.358315    2.224006        0.60   0.34   NaN
1      1    6.096535    3.522351        0.60   0.42   NaN
2      2    7.991475    6.050780        0.45   0.55   NaN
3      3   10.251724    8.048403        0.45   0.40   NaN
4      4    9.803338    3.383201        0.35   0.60   NaN
5      5    6.602651    1.140686        0.45   0.56   NaN
6      6    4.183499    2.287490        0.55   0.46   NaN"
