,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC_8,AUROC_9,error_rate_8,error_rate_9,train_df
240,resnet34_0.5_None_True,resnet34,None,True,0.5,1,0.4375,0.5625,0.625,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.141329    0.807690       0.750  0.3125   NaN
1      1    0.860770    0.580275       0.250  0.8750   NaN
2      2    0.737231    0.581628       0.375  0.7500   NaN
3      3    0.841151    0.703479       0.500  0.6250   NaN
4      4    0.756607    0.779409       0.375  0.5625   NaN
5      5    0.648583    0.810950       0.500  0.3750   NaN
6      6    0.688494    0.790845       0.500  0.6250   NaN
7      7    0.670262    0.829377       0.625  0.4375   NaN
8      8    0.613783    0.741617       0.375  0.5625   NaN"
241,resnet34_0.5_None_True,resnet34,None,True,0.5,2,0.8125,0.75,0.25,0.25,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.859231    0.790815       0.375  0.5000   NaN
1      1    0.952653    0.763047       0.375  0.7500   NaN
2      2    0.814823    0.913229       0.500  0.6250   NaN
3      3    0.838381    0.741648       0.500  0.6250   NaN
4      4    0.804285    0.658092       0.375  0.7500   NaN
5      5    0.795271    0.603721       0.375  0.7500   NaN
6      6    0.748441    0.496720       0.250  0.8125   NaN
7      7    0.700821    0.568924       0.250  0.8125   NaN
8      8    0.682870    0.570669       0.250  0.7500   NaN"
242,resnet34_0.5_None_True,resnet34,None,True,0.5,3,0.3125,0.25,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.912785    0.616384       0.500  0.5625   NaN
1      1    0.748576    0.793941       0.500  0.5625   NaN
2      2    0.898883    1.150919       0.750  0.4375   NaN
3      3    0.850678    1.315266       0.750  0.3125   NaN
4      4    0.840829    1.252709       0.750  0.3750   NaN
5      5    0.751587    1.264487       0.750  0.3750   NaN
6      6    0.688700    1.320454       0.750  0.3750   NaN
7      7    0.628075    1.420972       0.625  0.3125   NaN
8      8    0.681881    1.430680       0.500  0.2500   NaN"
243,resnet34_0.5_None_True,resnet34,None,True,0.5,4,0.1875,0.125,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.973945    0.740509       0.625  0.5000   NaN
1      1    0.748791    1.385384       0.750  0.3125   NaN
2      2    0.805884    1.782935       0.625  0.2500   NaN
3      3    0.771588    1.323939       0.625  0.3125   NaN
4      4    0.674736    1.341277       0.625  0.2500   NaN
5      5    0.668948    1.380070       0.625  0.2500   NaN
6      6    0.621560    1.378350       0.625  0.1250   NaN
7      7    0.612228    1.347421       0.625  0.1875   NaN
8      8    0.550317    1.292825       0.625  0.1250   NaN"
244,resnet34_0.5_None_True,resnet34,None,True,0.5,5,0.166667,0.25,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.914668    1.095861    0.857143  0.000000   NaN
1      1    0.884632    1.210415    0.857143  0.083333   NaN
2      2    0.742591    1.175606    0.571429  0.166667   NaN
3      3    0.772492    1.271616    0.571429  0.333333   NaN
4      4    0.708766    1.309080    0.714286  0.333333   NaN
5      5    0.749503    1.246035    0.714286  0.333333   NaN
6      6    0.703532    1.262310    0.857143  0.250000   NaN
7      7    0.727693    1.208781    0.571429  0.166667   NaN
8      8    0.699894    1.201175    0.571429  0.250000   NaN"
245,resnet34_0.5_modified_True,resnet34,modified,True,0.5,1,0.3125,0.625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.103401    0.722260       0.375  0.5625   NaN
1      1    1.047062    0.631927       0.250  0.7500   NaN
2      2    1.103846    0.786034       0.500  0.5000   NaN
3      3    0.968128    0.815338       0.625  0.6250   NaN
4      4    0.947054    0.696571       0.375  0.6250   NaN
5      5    0.892464    0.692040       0.250  0.6875   NaN
6      6    0.875126    0.790897       0.500  0.4375   NaN
7      7    0.889849    0.812208       0.500  0.3125   NaN
8      8    0.926702    0.670232       0.500  0.6250   NaN"
246,resnet34_0.5_modified_True,resnet34,modified,True,0.5,2,0.0,0.0625,0.75,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.907366    0.820027       0.500  0.5000   NaN
1      1    0.810675    1.150731       0.625  0.1875   NaN
2      2    0.853457    1.568600       0.750  0.0625   NaN
3      3    0.874619    1.266295       0.625  0.2500   NaN
4      4    0.823877    1.332733       0.625  0.0000   NaN
5      5    0.774395    1.373503       0.875  0.0000   NaN
6      6    0.785746    1.194383       0.875  0.0625   NaN
7      7    0.766154    1.147702       0.750  0.0000   NaN
8      8    0.742412    1.064750       0.625  0.0625   NaN"
247,resnet34_0.5_modified_True,resnet34,modified,True,0.5,3,0.375,0.375,0.75,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.287855    0.904487       0.625  0.1875   NaN
1      1    1.019982    0.756349       0.625  0.5625   NaN
2      2    1.089408    0.559132       0.250  0.8125   NaN
3      3    1.003835    1.055404       0.500  0.5625   NaN
4      4    0.952092    0.976589       0.500  0.4375   NaN
5      5    0.896744    1.045920       0.625  0.4375   NaN
6      6    0.839956    1.048901       0.625  0.4375   NaN
7      7    0.836363    1.181109       0.750  0.3750   NaN
8      8    0.778130    1.021430       0.625  0.3750   NaN"
248,resnet34_0.5_modified_True,resnet34,modified,True,0.5,4,0.5,0.5625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.903050    1.026392       0.750  0.1875   NaN
1      1    0.839108    1.093042       0.625  0.1875   NaN
2      2    1.071849    0.762418       0.500  0.6250   NaN
3      3    1.097342    1.223784       0.625  0.3750   NaN
4      4    1.065750    1.089630       0.625  0.4375   NaN
5      5    0.988867    0.831710       0.375  0.6250   NaN
6      6    0.883642    0.841458       0.500  0.6250   NaN
7      7    0.844273    0.846358       0.500  0.5000   NaN
8      8    0.791711    0.718056       0.500  0.5625   NaN"
249,resnet34_0.5_modified_True,resnet34,modified,True,0.5,5,0.333333,0.333333,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.033080    0.622414    0.571429  0.750000   NaN
1      1    1.067333    0.675434    0.285714  0.666667   NaN
2      2    0.986847    0.810299    0.571429  0.666667   NaN
3      3    0.875501    0.959862    0.571429  0.583333   NaN
4      4    0.783355    1.472906    0.714286  0.416667   NaN
5      5    0.790903    1.479439    0.571429  0.333333   NaN
6      6    0.716152    1.294747    0.714286  0.333333   NaN
7      7    0.835028    1.376232    0.571429  0.333333   NaN
8      8    0.797818    1.360527    0.571429  0.333333   NaN"
250,resnet34_0.5_modified_True,resnet34,modified,True,0.5,1,0.3125,0.3125,0.75,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.016746    1.011582       0.500  0.3750   NaN
1      1    1.153945    0.982803       0.625  0.4375   NaN
2      2    1.041330    1.423986       0.625  0.2500   NaN
3      3    0.851152    1.347056       0.750  0.3125   NaN
4      4    0.790026    1.217445       0.625  0.1875   NaN
5      5    0.836529    1.162659       0.625  0.2500   NaN
6      6    0.910165    1.161005       0.375  0.3750   NaN
7      7    0.881807    1.112555       0.750  0.3125   NaN
8      8    0.850307    1.194786       0.625  0.3125   NaN"
251,resnet34_0.5_modified_True,resnet34,modified,True,0.5,2,0.4375,0.4375,0.5,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.809707    0.509576       0.250  0.8750   NaN
1      1    0.743560    0.584923       0.250  0.7500   NaN
2      2    0.710147    0.699405       0.250  0.6250   NaN
3      3    0.850763    0.775640       0.375  0.5625   NaN
4      4    0.920015    1.108252       0.750  0.3750   NaN
5      5    0.778358    0.903869       0.625  0.3750   NaN
6      6    0.791301    0.959176       0.500  0.4375   NaN
7      7    0.759775    0.778021       0.500  0.4375   NaN
8      8    0.753942    0.750016       0.375  0.4375   NaN"
252,resnet34_0.5_modified_True,resnet34,modified,True,0.5,3,0.8125,0.6875,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.088728    0.698683       0.375  0.6250   NaN
1      1    0.974275    0.952235       0.375  0.5000   NaN
2      2    0.981316    0.868478       0.500  0.5625   NaN
3      3    0.924689    0.685750       0.500  0.7500   NaN
4      4    0.894108    0.688213       0.375  0.7500   NaN
5      5    0.879770    0.788603       0.375  0.8750   NaN
6      6    0.810987    0.968688       0.500  0.7500   NaN
7      7    0.789786    0.809919       0.375  0.8125   NaN
8      8    0.812731    0.901150       0.500  0.6875   NaN"
253,resnet34_0.5_modified_True,resnet34,modified,True,0.5,4,0.5,0.625,0.625,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.827902    0.652493       0.500  0.5625   NaN
1      1    0.882542    0.508193       0.250  0.8750   NaN
2      2    0.848572    0.570439       0.375  0.8750   NaN
3      3    0.948609    0.517225       0.250  0.8125   NaN
4      4    0.904225    0.632996       0.375  0.6875   NaN
5      5    0.819218    0.590820       0.375  0.8125   NaN
6      6    0.773123    0.626315       0.500  0.6875   NaN
7      7    0.759757    0.777999       0.625  0.5000   NaN
8      8    0.774123    0.613973       0.375  0.6250   NaN"
254,resnet34_0.5_modified_True,resnet34,modified,True,0.5,5,0.166667,0.0,0.571429,0.857143,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.220966    0.946606    0.428571  0.416667   NaN
1      1    1.073490    0.824451    0.428571  0.500000   NaN
2      2    1.074225    0.827694    0.571429  0.416667   NaN
3      3    0.925599    1.125891    0.714286  0.250000   NaN
4      4    0.862211    1.332586    0.571429  0.250000   NaN
5      5    0.837453    1.265822    0.714286  0.250000   NaN
6      6    0.822232    1.100181    0.714286  0.166667   NaN
7      7    0.906189    1.185147    0.571429  0.166667   NaN
8      8    0.882589    1.355609    0.857143  0.000000   NaN"
255,resnet34_0.5_None_False,resnet34,None,False,0.5,1,0.5,0.3125,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.924097    0.866584       0.625  0.4375   NaN
1      1    0.753448    0.881516       0.625  0.3750   NaN
2      2    0.630732    1.131788       0.750  0.4375   NaN
3      3    0.702008    1.003218       0.750  0.4375   NaN
4      4    0.628243    0.953252       0.500  0.4375   NaN
5      5    0.696764    0.948460       0.500  0.5000   NaN
6      6    0.733333    1.021795       0.500  0.3750   NaN
7      7    0.690603    0.953919       0.500  0.5000   NaN
8      8    0.705185    0.992674       0.500  0.3125   NaN"
256,resnet34_0.5_None_False,resnet34,None,False,0.5,2,0.5625,0.375,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.886364    0.693849       0.500  0.8750   NaN
1      1    0.910901    0.886522       0.625  0.3125   NaN
2      2    0.879498    0.750588       0.375  0.6875   NaN
3      3    0.861531    0.632437       0.250  0.6250   NaN
4      4    0.871159    0.586840       0.250  0.8750   NaN
5      5    0.830517    0.630915       0.375  0.6875   NaN
6      6    0.805334    0.792853       0.625  0.4375   NaN
7      7    0.753051    0.773203       0.625  0.5625   NaN
8      8    0.718798    0.841300       0.500  0.3750   NaN"
257,resnet34_0.5_None_False,resnet34,None,False,0.5,3,0.5,0.5625,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.947870    0.599580       0.375  0.6875   NaN
1      1    0.980806    0.689261       0.625  0.6250   NaN
2      2    0.871772    0.544621       0.375  0.7500   NaN
3      3    0.786622    0.599611       0.375  0.7500   NaN
4      4    0.763296    0.979719       0.375  0.6250   NaN
5      5    0.757384    1.048422       0.625  0.5000   NaN
6      6    0.690953    1.009973       0.500  0.6250   NaN
7      7    0.641948    1.049037       0.625  0.5000   NaN
8      8    0.618833    1.102462       0.625  0.5625   NaN"
258,resnet34_0.5_None_False,resnet34,None,False,0.5,4,0.125,0.125,0.75,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.949504    0.825464       0.750  0.3125   NaN
1      1    0.768605    1.208413       0.625  0.1250   NaN
2      2    0.745535    1.264621       0.625  0.1875   NaN
3      3    0.735113    1.252881       0.625  0.1250   NaN
4      4    0.702040    1.230053       0.625  0.1875   NaN
5      5    0.686148    1.321130       0.500  0.2500   NaN
6      6    0.582324    1.295974       0.625  0.1875   NaN
7      7    0.599217    1.427782       0.750  0.1250   NaN
8      8    0.603110    1.454596       0.625  0.1250   NaN"
259,resnet34_0.5_None_False,resnet34,None,False,0.5,5,0.666667,0.666667,0.571429,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.991792    0.864851    0.428571  0.500000   NaN
1      1    0.876851    0.905789    0.714286  0.250000   NaN
2      2    0.844084    1.039284    0.714286  0.250000   NaN
3      3    0.769672    1.201751    0.857143  0.000000   NaN
4      4    0.810737    0.902229    0.714286  0.250000   NaN
5      5    0.697821    0.654492    0.571429  0.666667   NaN
6      6    0.666616    0.658722    0.428571  0.666667   NaN
7      7    0.646739    0.634649    0.571429  0.666667   NaN
8      8    0.628330    0.686885    0.428571  0.666667   NaN"
260,resnet34_0.5_modified_False,resnet34,modified,False,0.5,1,0.5,0.25,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.782040    0.496387       0.125  0.9375   NaN
1      1    0.841059    0.539558       0.250  0.8750   NaN
2      2    0.822580    0.628993       0.375  0.8750   NaN
3      3    0.918608    0.887472       0.625  0.5000   NaN
4      4    0.827057    0.859536       0.750  0.2500   NaN
5      5    0.858097    1.006359       0.625  0.2500   NaN
6      6    0.855142    1.005737       0.500  0.1875   NaN
7      7    0.871982    0.860865       0.625  0.5000   NaN
8      8    0.843365    0.853618       0.500  0.2500   NaN"
261,resnet34_0.5_modified_False,resnet34,modified,False,0.5,2,0.625,0.5625,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.750000    0.724750       0.500  0.5000   NaN
1      1    0.787750    0.683065       0.500  0.6875   NaN
2      2    0.906580    0.694884       0.250  0.6250   NaN
3      3    0.854103    0.823720       0.250  0.6250   NaN
4      4    0.858673    0.891814       0.375  0.5625   NaN
5      5    0.846520    1.000075       0.500  0.4375   NaN
6      6    0.793263    0.706795       0.375  0.6250   NaN
7      7    0.844591    0.701267       0.375  0.6250   NaN
8      8    0.860462    1.043534       0.375  0.5625   NaN"
262,resnet34_0.5_modified_False,resnet34,modified,False,0.5,3,0.5625,0.5,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.100575    0.835042       0.625  0.3750   NaN
1      1    0.954741    0.852808       0.500  0.5000   NaN
2      2    0.884966    1.220771       0.375  0.4375   NaN
3      3    0.842739    1.122021       0.625  0.4375   NaN
4      4    0.835513    1.033369       0.375  0.5000   NaN
5      5    0.878312    0.858113       0.500  0.5000   NaN
6      6    0.840937    0.845216       0.625  0.3125   NaN
7      7    0.823174    0.878749       0.625  0.5625   NaN
8      8    0.735657    0.841967       0.625  0.5000   NaN"
263,resnet34_0.5_modified_False,resnet34,modified,False,0.5,4,0.625,0.625,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.275857    0.867306       0.750  0.3750   NaN
1      1    1.004349    0.949219       0.625  0.1875   NaN
2      2    0.929065    0.914409       0.500  0.6250   NaN
3      3    0.852525    0.939777       0.375  0.6250   NaN
4      4    0.853108    1.000994       0.625  0.3750   NaN
5      5    0.726411    1.247409       0.625  0.3750   NaN
6      6    0.774235    1.190522       0.625  0.3125   NaN
7      7    0.832360    1.441759       0.625  0.6250   NaN
8      8    0.867900    1.087720       0.625  0.6250   NaN"
264,resnet34_0.5_modified_False,resnet34,modified,False,0.5,5,0.333333,0.333333,0.428571,0.714286,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.741527    1.034116    0.571429  0.333333   NaN
1      1    0.794823    0.927107    0.714286  0.416667   NaN
2      2    0.858393    1.447270    0.714286  0.333333   NaN
3      3    0.860839    1.581876    0.714286  0.333333   NaN
4      4    0.865546    1.240994    0.428571  0.416667   NaN
5      5    0.846155    1.269300    0.571429  0.416667   NaN
6      6    0.794393    1.192045    0.428571  0.333333   NaN
7      7    0.752346    1.094787    0.428571  0.333333   NaN
8      8    0.754679    1.093840    0.714286  0.333333   NaN"
265,resnet34_0.5_modified_False,resnet34,modified,False,0.5,1,0.4375,0.5,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.323965    1.020257       0.625  0.3125   NaN
1      1    1.085442    0.656502       0.250  0.6250   NaN
2      2    1.039289    0.761810       0.500  0.5000   NaN
3      3    0.958425    0.793560       0.500  0.5625   NaN
4      4    1.040726    0.890929       0.875  0.1875   NaN
5      5    1.008688    0.800489       0.500  0.3750   NaN
6      6    0.969711    0.850578       0.500  0.3125   NaN
7      7    0.863428    0.728245       0.625  0.4375   NaN
8      8    0.813570    0.768216       0.500  0.5000   NaN"
266,resnet34_0.5_modified_False,resnet34,modified,False,0.5,2,0.4375,0.3125,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.075729    0.841117       0.375  0.5000   NaN
1      1    0.904745    0.914233       0.625  0.5000   NaN
2      2    0.929607    0.912152       0.625  0.4375   NaN
3      3    0.989371    0.882007       0.500  0.5625   NaN
4      4    0.875336    0.939707       0.625  0.3750   NaN
5      5    0.890537    1.000691       0.500  0.3750   NaN
6      6    0.886849    0.876026       0.375  0.3750   NaN
7      7    0.843117    0.774905       0.375  0.4375   NaN
8      8    0.885425    0.803990       0.500  0.3125   NaN"
267,resnet34_0.5_modified_False,resnet34,modified,False,0.5,3,0.5625,0.5,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.094454    1.190748       0.625  0.3750   NaN
1      1    1.171331    0.826748       0.500  0.6250   NaN
2      2    1.094524    0.849469       0.625  0.5625   NaN
3      3    1.060027    0.851118       0.500  0.3125   NaN
4      4    1.012216    0.707795       0.500  0.5625   NaN
5      5    1.066875    0.774373       0.375  0.6250   NaN
6      6    1.001077    0.840523       0.625  0.3125   NaN
7      7    0.903863    0.706223       0.375  0.5625   NaN
8      8    0.839554    0.730089       0.500  0.5000   NaN"
268,resnet34_0.5_modified_False,resnet34,modified,False,0.5,4,0.1875,0.0625,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.825646    0.844291       0.500  0.5000   NaN
1      1    0.909509    1.133499       0.625  0.4375   NaN
2      2    0.807459    1.343871       0.500  0.3125   NaN
3      3    0.843504    1.991663       0.625  0.2500   NaN
4      4    0.935243    1.811747       0.625  0.3750   NaN
5      5    0.886877    1.378852       0.625  0.0625   NaN
6      6    0.792696    1.413576       0.500  0.2500   NaN
7      7    0.776108    1.289803       0.500  0.1875   NaN
8      8    0.775418    1.342236       0.625  0.0625   NaN"
269,resnet34_0.5_modified_False,resnet34,modified,False,0.5,5,0.666667,0.5,0.571429,0.714286,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.961828    0.973466    0.571429  0.666667   NaN
1      1    0.908962    1.022256    0.571429  0.833333   NaN
2      2    0.942384    1.699986    0.571429  0.500000   NaN
3      3    0.817350    1.238746    0.714286  0.583333   NaN
4      4    0.816511    0.978306    0.714286  0.500000   NaN
5      5    0.786264    1.358736    0.714286  0.583333   NaN
6      6    0.748441    1.404550    0.571429  0.666667   NaN
7      7    0.728133    1.257480    0.571429  0.666667   NaN
8      8    0.782318    1.272924    0.714286  0.500000   NaN"
270,resnet34_1_None_True,resnet34,None,True,1.0,1,0.4375,0.4375,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.702230    0.645007       0.375  0.6875   NaN
1      1    0.824909    1.010035       0.750  0.3125   NaN
2      2    0.805666    1.021986       0.375  0.5625   NaN
3      3    0.745261    1.105822       0.500  0.3125   NaN
4      4    0.766412    1.017658       0.625  0.3125   NaN
5      5    0.688875    0.846839       0.375  0.5000   NaN
6      6    0.653937    0.753700       0.375  0.5625   NaN
7      7    0.603702    0.880839       0.625  0.4375   NaN
8      8    0.621493    0.904791       0.625  0.4375   NaN"
271,resnet34_1_None_True,resnet34,None,True,1.0,2,0.625,0.5625,0.375,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.688187    1.265612       0.500  0.2500   NaN
1      1    0.840364    0.854951       0.625  0.3125   NaN
2      2    0.861529    0.721746       0.625  0.5625   NaN
3      3    0.747092    0.739448       0.500  0.5625   NaN
4      4    0.774139    0.777929       0.625  0.5000   NaN
5      5    0.681039    0.818897       0.500  0.5625   NaN
6      6    0.607381    0.859719       0.500  0.4375   NaN
7      7    0.578828    0.741145       0.375  0.6250   NaN
8      8    0.581462    0.829624       0.625  0.5625   NaN"
272,resnet34_1_None_True,resnet34,None,True,1.0,3,0.25,0.25,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.802744    0.667086       0.375  0.6250   NaN
1      1    0.860478    0.872876       0.500  0.4375   NaN
2      2    0.876204    0.948456       0.375  0.3750   NaN
3      3    0.856101    0.955089       0.500  0.5000   NaN
4      4    0.882112    1.052373       0.500  0.3750   NaN
5      5    0.893859    1.066519       0.375  0.4375   NaN
6      6    0.799096    1.038109       0.625  0.3125   NaN
7      7    0.702011    1.001951       0.625  0.2500   NaN
8      8    0.639080    1.163610       0.500  0.2500   NaN"
273,resnet34_1_None_True,resnet34,None,True,1.0,4,0.125,0.1875,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.899362    0.690390       0.500  0.6250   NaN
1      1    0.873545    1.087383       0.875  0.2500   NaN
2      2    0.871205    1.491593       0.875  0.0625   NaN
3      3    0.708760    1.601195       0.750  0.0625   NaN
4      4    0.657452    1.635597       0.625  0.0625   NaN
5      5    0.675114    1.307547       0.625  0.1875   NaN
6      6    0.677797    1.279965       0.500  0.2500   NaN
7      7    0.619478    1.252111       0.625  0.1250   NaN
8      8    0.564791    1.245722       0.625  0.1875   NaN"
274,resnet34_1_None_True,resnet34,None,True,1.0,5,0.583333,0.333333,0.571429,0.714286,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.015511    0.863737    0.714286  0.500000   NaN
1      1    0.938536    0.700331    0.285714  0.500000   NaN
2      2    0.875867    0.585892    0.428571  0.666667   NaN
3      3    0.861519    0.680514    0.428571  0.583333   NaN
4      4    0.813821    0.779876    0.571429  0.583333   NaN
5      5    0.701505    0.816195    0.571429  0.500000   NaN
6      6    0.689227    0.793259    0.571429  0.500000   NaN
7      7    0.680484    0.767241    0.571429  0.583333   NaN
8      8    0.628813    0.916980    0.714286  0.333333   NaN"
275,resnet34_1_modified_True,resnet34,modified,True,1.0,1,0.25,0.25,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.355587    0.734415       0.375  0.4375   NaN
1      1    1.169632    0.765513       0.500  0.6250   NaN
2      2    0.968054    0.977927       0.625  0.3750   NaN
3      3    0.918661    0.780118       0.500  0.5625   NaN
4      4    0.857335    1.021067       0.625  0.2500   NaN
5      5    0.803085    0.904405       0.500  0.3750   NaN
6      6    0.734929    0.967194       0.625  0.1875   NaN
7      7    0.714970    0.931014       0.500  0.2500   NaN
8      8    0.710015    1.027506       0.625  0.2500   NaN"
276,resnet34_1_modified_True,resnet34,modified,True,1.0,2,0.5625,0.5,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.931577    0.669193       0.250  0.6875   NaN
1      1    1.037239    0.627908       0.250  0.7500   NaN
2      2    0.913283    0.853478       0.375  0.6250   NaN
3      3    0.895322    0.964660       0.375  0.5000   NaN
4      4    0.856512    0.908501       0.375  0.5625   NaN
5      5    0.805786    0.857044       0.375  0.6250   NaN
6      6    0.778500    0.818700       0.375  0.6250   NaN
7      7    0.743001    0.853839       0.375  0.5625   NaN
8      8    0.747055    0.867906       0.500  0.5000   NaN"
277,resnet34_1_modified_True,resnet34,modified,True,1.0,3,0.5625,0.625,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.069467    0.771755       0.375  0.5000   NaN
1      1    0.932314    0.690680       0.250  0.6250   NaN
2      2    0.955525    0.616079       0.250  0.6875   NaN
3      3    0.919418    0.649064       0.375  0.6875   NaN
4      4    0.937534    0.757399       0.625  0.5625   NaN
5      5    0.894068    0.679171       0.250  0.6250   NaN
6      6    0.771460    0.727233       0.375  0.5625   NaN
7      7    0.678884    0.777645       0.375  0.5625   NaN
8      8    0.673105    0.715727       0.375  0.6250   NaN"
278,resnet34_1_modified_True,resnet34,modified,True,1.0,4,0.625,0.5625,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.829338    0.748095       0.500  0.5000   NaN
1      1    0.956280    0.982107       0.625  0.2500   NaN
2      2    0.966512    0.899132       0.625  0.2500   NaN
3      3    0.905534    0.745103       0.375  0.5000   NaN
4      4    0.863066    0.678484       0.375  0.6250   NaN
5      5    0.764670    0.785885       0.500  0.3750   NaN
6      6    0.752896    0.850178       0.375  0.5000   NaN
7      7    0.695645    0.867524       0.375  0.6250   NaN
8      8    0.689955    0.806589       0.375  0.5625   NaN"
279,resnet34_1_modified_True,resnet34,modified,True,1.0,5,0.166667,0.166667,0.857143,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.118207    1.064181    0.714286  0.416667   NaN
1      1    1.009305    0.819779    0.571429  0.666667   NaN
2      2    0.903057    0.744098    0.285714  0.666667   NaN
3      3    0.800537    1.012523    0.571429  0.500000   NaN
4      4    0.735228    1.286623    0.571429  0.250000   NaN
5      5    0.738174    1.329057    0.714286  0.333333   NaN
6      6    0.717186    1.416220    0.571429  0.333333   NaN
7      7    0.798152    1.176481    0.857143  0.166667   NaN
8      8    0.785278    1.291916    0.571429  0.166667   NaN"
280,resnet34_1_modified_True,resnet34,modified,True,1.0,1,0.375,0.375,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.815703    0.787367       0.375  0.5625   NaN
1      1    0.886813    0.879422       0.500  0.5000   NaN
2      2    0.885829    1.031264       0.625  0.3125   NaN
3      3    0.921931    1.196398       0.750  0.1875   NaN
4      4    0.861092    1.013374       0.750  0.4375   NaN
5      5    0.771292    0.924098       0.625  0.5625   NaN
6      6    0.785882    0.865081       0.750  0.3750   NaN
7      7    0.802626    0.862910       0.625  0.3750   NaN
8      8    0.795321    0.942830       0.625  0.3750   NaN"
281,resnet34_1_modified_True,resnet34,modified,True,1.0,2,0.3125,0.375,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.828149    0.805713       0.625  0.3750   NaN
1      1    1.001363    0.884485       0.500  0.5625   NaN
2      2    0.900041    1.199773       0.625  0.2500   NaN
3      3    0.854588    1.080417       0.500  0.3750   NaN
4      4    0.767916    0.948780       0.500  0.4375   NaN
5      5    0.766309    0.938759       0.375  0.4375   NaN
6      6    0.779938    0.938523       0.625  0.3750   NaN
7      7    0.763019    0.954715       0.500  0.3125   NaN
8      8    0.719210    1.010469       0.500  0.3750   NaN"
282,resnet34_1_modified_True,resnet34,modified,True,1.0,3,0.5625,0.5,0.25,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.100464    0.663662       0.375  0.6875   NaN
1      1    1.006042    0.766421       0.375  0.5625   NaN
2      2    0.891511    0.649122       0.375  0.7500   NaN
3      3    0.919359    0.854218       0.500  0.5625   NaN
4      4    0.857462    0.831844       0.375  0.5000   NaN
5      5    0.786032    0.746459       0.250  0.5000   NaN
6      6    0.705272    0.884358       0.500  0.5000   NaN
7      7    0.722161    0.757419       0.250  0.5625   NaN
8      8    0.732894    0.832950       0.500  0.5000   NaN"
