,test_name,model_arch,transforms,normalized,weight_decay,split_num,train_df,AUROC_8,AUROC_9,error_rate_8,error_rate_9
83,resnet18_0.01_none_False,resnet18,none,False,0.01,84,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.079802    0.734053    0.500000  0.666667   NaN
1      1    0.958798    0.751687    0.444444  0.604938   NaN
2      2    1.037319    0.930763    0.555556  0.469136   NaN
3      3    0.867159    0.620343    0.388889  0.740741   NaN
4      4    0.824197    0.519286    0.333333  0.839506   NaN
5      5    0.773734    0.565062    0.166667  0.814815   NaN
6      6    0.742765    0.580630    0.277778  0.814815   NaN
7      7    0.800033    0.592281    0.388889  0.716049   NaN
8      8    0.771975    0.525392    0.333333  0.777778   NaN",0.7160489999999999,0.777778,0.388889,0.333333
84,resnet18_0.01_none_False,resnet18,none,False,0.01,85,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.013350    0.699217    0.388889  0.641975   NaN
1      1    0.881629    0.882385    0.500000  0.555556   NaN
2      2    0.917970    0.608974    0.277778  0.777778   NaN
3      3    0.776435    0.910788    0.500000  0.604938   NaN
4      4    0.779852    0.735186    0.388889  0.703704   NaN
5      5    0.680227    0.715602    0.444444  0.691358   NaN
6      6    0.811880    0.764700    0.388889  0.691358   NaN
7      7    0.767697    0.705266    0.333333  0.740741   NaN
8      8    0.757257    0.731233    0.388889  0.716049   NaN",0.740741,0.7160489999999999,0.333333,0.388889
85,resnet18_0.01_none_False,resnet18,none,False,0.01,86,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.035553    0.588263        0.35   0.74   NaN
1      1    0.866931    0.684191        0.40   0.70   NaN
2      2    0.865354    0.690605        0.35   0.65   NaN
3      3    0.926815    0.833773        0.40   0.59   NaN
4      4    0.816749    1.022303        0.50   0.54   NaN
5      5    0.761612    0.939276        0.55   0.52   NaN
6      6    0.722569    1.031291        0.45   0.48   NaN
7      7    0.739128    0.994308        0.40   0.51   NaN
8      8    0.708564    0.927689        0.50   0.56   NaN",0.51,0.56,0.4,0.5
86,resnet18_0.01_none_False,resnet18,none,False,0.01,87,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.928922    0.609025        0.25   0.74   NaN
1      1    0.969893    0.659130        0.40   0.69   NaN
2      2    0.951519    0.671340        0.50   0.63   NaN
3      3    0.938600    0.793070        0.55   0.48   NaN
4      4    0.897332    0.924004        0.65   0.28   NaN
5      5    0.853079    0.872507        0.50   0.43   NaN
6      6    0.822266    0.799872        0.60   0.47   NaN
7      7    0.808533    0.833533        0.60   0.44   NaN
8      8    0.722076    0.832894        0.55   0.44   NaN",0.44,0.44,0.6,0.55
87,resnet18_0.01_none_False,resnet18,none,False,0.01,88,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.934826    0.743304    0.444444  0.506173   NaN
1      1    0.847975    1.001235    0.500000  0.432099   NaN
2      2    0.911982    0.814774    0.555556  0.506173   NaN
3      3    0.944195    1.380598    0.611111  0.271605   NaN
4      4    0.794032    1.133968    0.555556  0.283951   NaN
5      5    0.807937    1.039691    0.444444  0.382716   NaN
6      6    0.710760    0.837848    0.555556  0.493827   NaN
7      7    0.709377    0.948928    0.444444  0.370370   NaN
8      8    0.636374    1.056863    0.611111  0.358025   NaN",0.37037,0.358025,0.44444399999999995,0.611111
88,resnet18_0.01_none_False,resnet18,none,False,0.01,89,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.059559    0.867832    0.555556  0.432099   NaN
1      1    0.994198    0.746498    0.444444  0.604938   NaN
2      2    0.987134    0.717687    0.388889  0.604938   NaN
3      3    0.959010    0.729257    0.444444  0.629630   NaN
4      4    0.841575    0.810858    0.444444  0.543210   NaN
5      5    0.744629    0.730359    0.500000  0.555556   NaN
6      6    0.744503    0.811301    0.444444  0.493827   NaN
7      7    0.803341    0.970805    0.500000  0.320988   NaN
8      8    0.853681    0.956279    0.555556  0.407407   NaN",0.320988,0.407407,0.5,0.555556
89,resnet18_0.01_none_False,resnet18,none,False,0.01,90,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.963262    0.839726    0.611111  0.432099   NaN
1      1    0.949192    1.040842    0.500000  0.370370   NaN
2      2    0.879352    1.194768    0.611111  0.419753   NaN
3      3    0.815363    0.929938    0.555556  0.469136   NaN
4      4    0.807387    1.012672    0.500000  0.370370   NaN
5      5    0.780457    0.849019    0.555556  0.493827   NaN
6      6    0.807659    0.861422    0.500000  0.543210   NaN
7      7    0.670715    0.948391    0.555556  0.444444   NaN
8      8    0.742282    0.863713    0.555556  0.530864   NaN",0.44444399999999995,0.530864,0.555556,0.555556
90,resnet18_0.01_none_False,resnet18,none,False,0.01,91,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.047568    0.958486        0.55   0.49   NaN
1      1    0.977318    1.090647        0.65   0.36   NaN
2      2    0.924188    1.279592        0.60   0.44   NaN
3      3    0.756180    1.266361        0.65   0.38   NaN
4      4    0.785155    1.280626        0.65   0.29   NaN
5      5    0.799710    0.995114        0.60   0.47   NaN
6      6    0.878425    0.993147        0.50   0.45   NaN
7      7    0.867173    0.966274        0.60   0.46   NaN
8      8    0.810221    0.995139        0.55   0.41   NaN",0.46,0.41,0.6,0.55
91,resnet18_0.01_none_False,resnet18,none,False,0.01,92,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.858000    0.850331        0.45   0.54   NaN
1      1    0.845530    0.924267        0.60   0.39   NaN
2      2    0.926479    1.044267        0.50   0.42   NaN
3      3    0.905449    1.030548        0.65   0.34   NaN
4      4    0.893549    1.048868        0.70   0.36   NaN
5      5    0.811993    1.060457        0.55   0.38   NaN
6      6    0.772287    1.102756        0.60   0.42   NaN
7      7    0.746048    1.075359        0.60   0.35   NaN
8      8    0.720047    0.935732        0.60   0.51   NaN",0.35,0.51,0.6,0.6
92,resnet18_0.01_none_False,resnet18,none,False,0.01,93,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.898729    0.692793    0.500000  0.641975   NaN
1      1    0.977930    0.764791    0.500000  0.530864   NaN
2      2    0.927509    0.719976    0.444444  0.629630   NaN
3      3    0.872827    0.779192    0.500000  0.555556   NaN
4      4    0.808986    0.707339    0.500000  0.617284   NaN
5      5    0.741100    0.671324    0.388889  0.641975   NaN
6      6    0.741800    0.672277    0.388889  0.691358   NaN
7      7    0.764591    0.732315    0.444444  0.617284   NaN
8      8    0.711525    0.735540    0.555556  0.592593   NaN",0.617284,0.592593,0.44444399999999995,0.555556
93,resnet18_0.01_none_False,resnet18,none,False,0.01,94,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.891188    0.668348    0.500000  0.617284   NaN
1      1    0.779153    0.752845    0.388889  0.592593   NaN
2      2    0.767534    0.791551    0.500000  0.617284   NaN
3      3    0.872792    1.314581    0.611111  0.407407   NaN
4      4    0.832469    0.876087    0.388889  0.518519   NaN
5      5    0.887170    0.707787    0.333333  0.666667   NaN
6      6    0.748099    0.663831    0.333333  0.728395   NaN
7      7    0.746048    0.751682    0.388889  0.654321   NaN
8      8    0.732790    0.618054    0.333333  0.703704   NaN",0.654321,0.703704,0.388889,0.333333
94,resnet18_0.01_none_False,resnet18,none,False,0.01,95,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.942366    0.773950    0.444444  0.506173   NaN
1      1    0.947256    0.928633    0.555556  0.407407   NaN
2      2    0.842301    0.852456    0.500000  0.493827   NaN
3      3    0.829842    0.757076    0.444444  0.641975   NaN
4      4    0.790350    0.914733    0.611111  0.432099   NaN
5      5    0.797501    0.915521    0.500000  0.382716   NaN
6      6    0.771702    0.858612    0.555556  0.469136   NaN
7      7    0.752258    0.763337    0.555556  0.530864   NaN
8      8    0.694770    0.816524    0.500000  0.518519   NaN",0.530864,0.518519,0.555556,0.5
95,resnet18_0.01_none_False,resnet18,none,False,0.01,96,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.873975    0.870563        0.50   0.51   NaN
1      1    0.971776    1.086261        0.65   0.36   NaN
2      2    0.866307    0.767652        0.45   0.56   NaN
3      3    0.837266    0.936114        0.55   0.47   NaN
4      4    0.717359    1.192234        0.55   0.36   NaN
5      5    0.736354    1.053839        0.50   0.42   NaN
6      6    0.796794    1.083138        0.40   0.43   NaN
7      7    0.702807    1.187473        0.50   0.35   NaN
8      8    0.677970    1.037971        0.55   0.39   NaN",0.35,0.39,0.5,0.55
96,resnet18_0.01_none_False,resnet18,none,False,0.01,97,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.095099    0.930179        0.55   0.36   NaN
1      1    0.806043    0.910127        0.45   0.50   NaN
2      2    0.996692    0.861070        0.55   0.52   NaN
3      3    0.901288    0.931871        0.45   0.55   NaN
4      4    0.878633    0.889226        0.35   0.53   NaN
5      5    0.890479    0.752830        0.40   0.58   NaN
6      6    0.803524    0.801249        0.35   0.58   NaN
7      7    0.641798    0.804768        0.45   0.59   NaN
8      8    0.698075    0.761162        0.40   0.58   NaN",0.59,0.58,0.45,0.4
97,resnet18_0.01_none_False,resnet18,none,False,0.01,98,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.981405    0.920355    0.500000  0.432099   NaN
1      1    0.859218    0.796029    0.555556  0.518519   NaN
2      2    0.913345    1.116332    0.444444  0.481481   NaN
3      3    0.848344    1.142001    0.555556  0.518519   NaN
4      4    0.801813    0.986344    0.388889  0.469136   NaN
5      5    0.802762    0.870882    0.500000  0.555556   NaN
6      6    0.666818    0.795350    0.500000  0.543210   NaN
7      7    0.713863    0.865676    0.500000  0.493827   NaN
8      8    0.778614    0.889941    0.444444  0.469136   NaN",0.493827,0.46913599999999994,0.5,0.44444399999999995
98,resnet18_0.01_none_False,resnet18,none,False,0.01,99,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.142312    0.758056    0.555556  0.580247   NaN
1      1    0.997716    0.794964    0.500000  0.592593   NaN
2      2    0.886152    0.819471    0.444444  0.604938   NaN
3      3    0.852357    0.891411    0.500000  0.493827   NaN
4      4    0.880541    0.873032    0.611111  0.407407   NaN
5      5    0.766795    0.764912    0.333333  0.604938   NaN
6      6    0.702037    0.920999    0.555556  0.444444   NaN
7      7    0.826516    0.990323    0.555556  0.493827   NaN
8      8    0.810010    0.864599    0.500000  0.506173   NaN",0.493827,0.506173,0.555556,0.5
99,resnet18_0.01_none_False,resnet18,none,False,0.01,100,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.929176    0.758582    0.444444  0.518519   NaN
1      1    0.829753    0.698481    0.444444  0.666667   NaN
2      2    0.886774    0.602858    0.444444  0.716049   NaN
3      3    0.896591    0.771824    0.500000  0.654321   NaN
4      4    0.856383    0.783418    0.444444  0.641975   NaN
5      5    0.877672    0.856991    0.444444  0.506173   NaN
6      6    0.857844    0.737768    0.277778  0.679012   NaN
7      7    0.806041    0.647303    0.277778  0.703704   NaN
8      8    0.719330    0.719748    0.444444  0.629630   NaN",0.703704,0.62963,0.277778,0.44444399999999995
