,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC,error_rate,train_df
99,resnet18_0.03_0.3_modified_True,resnet18,modified,true,0.03,5,0.5,0.5,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    2.946895    20.788385    0.333333  0.666667   NaN
1      1   26.120834   436.278778    0.500000  0.500000   NaN
2      2  122.644814   149.171265    0.388889  0.611111   NaN
3      3  119.992210    92.106010    0.500000  0.500000   NaN
4      4  104.226631    99.096687    0.500000  0.450617   NaN
5      5   77.928444   383.136841    0.666667  0.345679   NaN
6      6   52.733177  2273.227539    0.500000  0.500000   NaN"
100,resnet18_0.03_0.01_modified_True,resnet18,modified,true,0.03,1,0.41,0.5,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.059063    0.815361        0.60   0.51   NaN
1      1    1.184348    1.002044        0.65   0.38   NaN
2      2    1.086046    0.957337        0.50   0.63   NaN
3      3    1.167102    1.516055        0.60   0.44   NaN
4      4    1.371010    1.001368        0.40   0.70   NaN
5      5    1.327829    1.153365        0.60   0.40   NaN
6      6    1.157398    1.658205        0.50   0.40   NaN
7      7    1.050845    0.854146        0.40   0.58   NaN
8      8    1.080131    1.144600        0.50   0.41   NaN"
101,resnet18_0.03_0.01_modified_True,resnet18,modified,true,0.03,2,0.33,0.6,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.974133    1.130461        0.55   0.42   NaN
1      1    0.996696    1.402271        0.50   0.38   NaN
2      2    1.156530    3.671173        0.55   0.40   NaN
3      3    1.271247    1.614886        0.70   0.30   NaN
4      4    1.348521    0.963311        0.50   0.53   NaN
5      5    1.479851    0.960021        0.50   0.48   NaN
6      6    1.195987    1.179120        0.65   0.42   NaN
7      7    1.117680    1.309245        0.60   0.40   NaN
8      8    1.164223    1.451080        0.60   0.33   NaN"
102,resnet18_0.03_0.01_modified_True,resnet18,modified,true,0.03,3,0.703704,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.826753    0.793649    0.388889  0.604938   NaN
1      1    1.083050    1.056090    0.555556  0.518519   NaN
2      2    1.155899    1.718449    0.722222  0.271605   NaN
3      3    1.396234    0.638041    0.277778  0.765432   NaN
4      4    1.398361    1.570353    0.500000  0.666667   NaN
5      5    1.297174    0.939422    0.388889  0.654321   NaN
6      6    1.147439    0.863053    0.388889  0.666667   NaN
7      7    1.159670    0.988300    0.388889  0.666667   NaN
8      8    1.093538    0.836681    0.444444  0.703704   NaN"
103,resnet18_0.03_0.01_modified_True,resnet18,modified,true,0.03,4,0.407407,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.102592    0.980232    0.611111  0.419753   NaN
1      1    0.963823    1.503159    0.555556  0.345679   NaN
2      2    1.246596    1.634439    0.833333  0.234568   NaN
3      3    1.485300    1.111189    0.333333  0.790123   NaN
4      4    1.527020    1.112713    0.444444  0.567901   NaN
5      5    1.325668    1.952333    0.611111  0.370370   NaN
6      6    1.312002    1.515364    0.611111  0.308642   NaN
7      7    1.131799    1.310401    0.611111  0.296296   NaN
8      8    1.046865    1.130752    0.555556  0.407407   NaN"
104,resnet18_0.03_0.01_modified_True,resnet18,modified,true,0.03,5,0.641975,0.333333,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.902231    0.957904    0.611111  0.395062   NaN
1      1    0.948722    1.091160    0.333333  0.641975   NaN
2      2    1.201013    1.341685    0.555556  0.395062   NaN
3      3    1.471464    1.835525    0.666667  0.419753   NaN
4      4    1.420835    1.303839    0.500000  0.530864   NaN
5      5    1.334491    1.516465    0.444444  0.358025   NaN
6      6    1.176759    0.929247    0.500000  0.580247   NaN
7      7    1.234596    0.708138    0.222222  0.728395   NaN
8      8    1.163392    0.778017    0.333333  0.641975   NaN"
105,resnet18_0.03_0.03_modified_True,resnet18,modified,true,0.03,1,0.59,0.4,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.234713    1.013029        0.35  0.690   NaN
1      1    1.681265    1.720382        0.30  0.580   NaN
2      2    2.205831    3.437922        0.55  0.410   NaN
3      3    3.159184    2.265664        0.45  0.680   NaN
4      4    2.752370    7.709260        0.55  0.605   NaN
5      5    2.582026    6.379428        0.55  0.450   NaN
6      6    2.603849    1.550357        0.55  0.410   NaN
7      7    2.465374    8.053339        0.45  0.535   NaN
8      8    2.186570    8.147142        0.40  0.590   NaN"
106,resnet18_0.03_0.03_modified_True,resnet18,modified,true,0.03,2,0.68,0.4,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.043262    1.253078        0.40   0.54   NaN
1      1    1.214801    3.855065        0.50   0.61   NaN
2      2    2.243713    1.797775        0.45   0.53   NaN
3      3    2.854337    1.236513        0.30   0.74   NaN
4      4    3.143420    2.689207        0.50   0.41   NaN
5      5    2.750124    5.783546        0.45   0.52   NaN
6      6    2.459164    3.999612        0.50   0.53   NaN
7      7    2.035679    0.792289        0.40   0.63   NaN
8      8    2.013590    0.687373        0.40   0.68   NaN"
107,resnet18_0.03_0.03_modified_True,resnet18,modified,true,0.03,3,0.555556,0.388889,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.997354    1.756260    0.722222  0.148148   NaN
1      1    1.464463    8.353314    0.500000  0.456790   NaN
2      2    2.212435    6.526115    0.500000  0.672840   NaN
3      3    2.749984    2.415020    0.388889  0.654321   NaN
4      4    3.125226    2.857751    0.500000  0.629630   NaN
5      5    3.244983   12.175353    0.444444  0.567901   NaN
6      6    2.590076    1.146706    0.444444  0.790123   NaN
7      7    2.066444    1.035163    0.444444  0.703704   NaN
8      8    2.017704    2.234102    0.388889  0.555556   NaN"
108,resnet18_0.03_0.03_modified_True,resnet18,modified,true,0.03,4,0.185185,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.284612    1.207467    0.611111  0.444444   NaN
1      1    1.238819    0.821427    0.500000  0.654321   NaN
2      2    2.577476   11.088043    0.555556  0.185185   NaN
3      3    3.648188    2.204761    0.444444  0.666667   NaN
4      4    3.237603    4.104507    0.555556  0.370370   NaN
5      5    3.029657    3.020561    0.444444  0.308642   NaN
6      6    2.893740    3.208557    0.777778  0.111111   NaN
7      7    2.631963    3.280956    0.666667  0.185185   NaN
8      8    2.488981    3.718535    0.611111  0.185185   NaN"
109,resnet18_0.03_0.03_modified_True,resnet18,modified,true,0.03,5,0.518519,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.321928    1.292655    0.722222  0.370370   NaN
1      1    1.598774    2.437485    0.388889  0.740741   NaN
2      2    2.367614    5.705786    0.444444  0.469136   NaN
3      3    2.688634    6.060746    0.500000  0.333333   NaN
4      4    3.269435    4.394046    0.444444  0.425926   NaN
5      5    2.892727    2.744671    0.444444  0.580247   NaN
6      6    2.642168    2.434281    0.611111  0.382716   NaN
7      7    2.524767    3.293203    0.444444  0.648148   NaN
8      8    2.146385    4.630300    0.444444  0.518519   NaN"
110,resnet18_0.03_0.1_modified_True,resnet18,modified,true,0.03,1,0.78,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.682810    3.021179        0.65  0.390   NaN
1      1    2.912906    8.141941        0.50  0.670   NaN
2      2    7.722586   28.311123        0.50  0.350   NaN
3      3   15.721571   42.170162        0.45  0.550   NaN
4      4   20.338120  439.217865        0.65  0.385   NaN
5      5   18.257305  141.771149        0.55  0.450   NaN
6      6   14.027121   11.747148        0.45  0.640   NaN
7      7   11.674131  281.102478        0.30  0.670   NaN
8      8   10.472510  199.331802        0.30  0.780   NaN"
111,resnet18_0.03_0.1_modified_True,resnet18,modified,true,0.03,2,0.39,0.6,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.238949    1.507797        0.55  0.520   NaN
1      1    4.004325   13.382795        0.55  0.620   NaN
2      2    8.977756  186.416824        0.50  0.500   NaN
3      3   19.394676   25.468611        0.40  0.600   NaN
4      4   22.974056    8.735475        0.45  0.630   NaN
5      5   21.192793    6.946775        0.40  0.485   NaN
6      6   16.962219    7.236337        0.45  0.460   NaN
7      7   13.088502    5.754542        0.50  0.525   NaN
8      8   10.199026    3.206805        0.60  0.390   NaN"
112,resnet18_0.03_0.1_modified_True,resnet18,modified,true,0.03,3,0.358025,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.678375   12.446734    0.500000  0.567901   NaN
1      1    3.211099    3.844184    0.611111  0.358025   NaN
2      2   10.142105    7.057015    0.444444  0.407407   NaN
3      3   18.439844   14.102668    0.611111  0.419753   NaN
4      4   19.679157   25.006536    0.500000  0.641975   NaN
5      5   20.376665   11.929080    0.722222  0.345679   NaN
6      6   15.909231    4.565825    0.611111  0.506173   NaN
7      7   12.462323    4.788984    0.611111  0.345679   NaN
8      8    9.127254    3.400519    0.555556  0.358025   NaN"
113,resnet18_0.03_0.1_modified_True,resnet18,modified,true,0.03,4,0.27160500000000004,0.666667,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.197881    8.228661    0.500000  0.259259   NaN
1      1    2.383310    7.774223    0.444444  0.580247   NaN
2      2    9.489642   38.025127    0.500000  0.444444   NaN
3      3   14.891008  116.055840    0.333333  0.666667   NaN
4      4   20.920185   10.801860    0.722222  0.222222   NaN
5      5   22.036833   23.438705    0.555556  0.320988   NaN
6      6   18.172186   12.715940    0.500000  0.493827   NaN
7      7   14.464471    6.464345    0.666667  0.419753   NaN
8      8   13.870148   20.881130    0.666667  0.271605   NaN"
114,resnet18_0.03_0.1_modified_True,resnet18,modified,true,0.03,5,0.308642,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.781930    6.110555    0.500000  0.308642   NaN
1      1    3.670842    8.667525    0.555556  0.450617   NaN
2      2    7.554178   66.527412    0.611111  0.487654   NaN
3      3   13.512336   92.518967    0.500000  0.500000   NaN
4      4   14.782994   25.117167    0.500000  0.493827   NaN
5      5   16.124773   12.118554    0.611111  0.351852   NaN
6      6   13.936723    7.283302    0.444444  0.617284   NaN
7      7   12.695807   10.603929    0.555556  0.370370   NaN
8      8    9.294683   58.845016    0.611111  0.308642   NaN"
115,resnet18_0.03_0.3_modified_True,resnet18,modified,true,0.03,1,0.455,0.45,"   epoch  train_loss   valid_loss  error_rate  AUROC  time
0      0    2.710420    17.531927        0.40  0.690   NaN
1      1   21.040979    88.690163        0.60  0.395   NaN
2      2   75.104851   722.965698        0.50  0.500   NaN
3      3  132.448395  2164.938965        0.50  0.500   NaN
4      4  124.320518   137.638031        0.50  0.500   NaN
5      5  103.854454  1872.033447        0.65  0.320   NaN
6      6   65.132652  3514.199219        0.65  0.350   NaN
7      7   46.530827   943.164917        0.50  0.350   NaN
8      8   38.059738  1572.565552        0.45  0.455   NaN"
116,resnet18_0.03_0.3_modified_True,resnet18,modified,true,0.03,2,0.75,0.35,"   epoch  train_loss   valid_loss  error_rate  AUROC  time
0      0    2.717818     4.524368        0.55  0.595   NaN
1      1   17.919687    85.501106        0.50  0.550   NaN
2      2   82.050140  1501.601440        0.50  0.500   NaN
3      3  120.112640    61.425087        0.50  0.505   NaN
4      4  129.470215   144.311569        0.50  0.500   NaN
5      5   96.297104   212.611664        0.45  0.460   NaN
6      6   71.950111     7.592383        0.40  0.510   NaN
7      7   49.221409     2.544674        0.30  0.770   NaN
8      8   37.552361     7.812616        0.35  0.750   NaN"
117,resnet18_0.03_0.3_modified_True,resnet18,modified,true,0.03,3,0.549383,0.5,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    2.587857  1.293662e+01    0.500000  0.592593   NaN
1      1   16.954760  1.200597e+01    0.277778  0.740741   NaN
2      2   94.965012  5.357149e+01    0.611111  0.320988   NaN
3      3  144.198837  7.776605e+07    0.500000  0.500000   NaN
4      4  137.829391  1.488891e+02    0.500000  0.444444   NaN
5      5   98.497520  1.256141e+02    0.611111  0.320988   NaN
6      6   79.479347  3.531186e+01    0.500000  0.716049   NaN
7      7   52.550941  8.893467e+00    0.333333  0.716049   NaN
8      8   45.350292  1.413777e+04    0.500000  0.549383   NaN"
118,resnet18_0.03_0.3_modified_True,resnet18,modified,true,0.03,4,0.691358,0.277778,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    2.271279     16.846615    0.500000  0.555556   NaN
1      1   15.488398     78.560501    0.500000  0.308642   NaN
2      2   77.942741  67827.078125    0.500000  0.500000   NaN
3      3  123.732658    118.133095    0.555556  0.432099   NaN
4      4  133.771881   2732.019287    0.444444  0.555556   NaN
5      5  110.153717    184.387451    0.500000  0.500000   NaN
6      6   87.369881   9788.621094    0.388889  0.611111   NaN
7      7   62.045662  28750.484375    0.444444  0.604938   NaN
8      8   46.997978  43335.222656    0.277778  0.691358   NaN"
119,resnet18_0.03_0.3_modified_True,resnet18,modified,true,0.03,5,0.524691,0.44444399999999995,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    2.537832  5.909595e+00    0.500000  0.506173   NaN
1      1   18.279999  5.285519e+02    0.500000  0.500000   NaN
2      2   71.269058  2.665049e+03    0.555556  0.444444   NaN
3      3  143.496506  1.367326e+02    0.444444  0.598765   NaN
4      4  173.290558  3.408982e+06    0.500000  0.500000   NaN
5      5  148.376007  8.072407e+02    0.500000  0.518519   NaN
6      6   96.605591  3.830308e+01    0.444444  0.592593   NaN
7      7   67.239395  1.757043e+01    0.444444  0.543210   NaN
8      8   50.773727  1.216630e+02    0.444444  0.524691   NaN"
120,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,1,0.62,0.5,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.104016    1.032996         0.4   0.65   NaN
1      1    1.116156    0.897707         0.5   0.58   NaN
2      2    1.148956    1.100642         0.5   0.49   NaN
3      3    1.099335    0.646522         0.4   0.71   NaN
4      4    1.102479    0.804265         0.5   0.62   NaN"
121,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,2,0.32,0.65,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.247543    0.865350        0.50   0.47   NaN
1      1    1.261867    1.714566        0.50   0.44   NaN
2      2    1.354667    1.165510        0.60   0.41   NaN
3      3    1.258054    1.157799        0.65   0.26   NaN
4      4    1.082331    0.982190        0.65   0.32   NaN"
122,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,3,0.5432100000000001,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.015791    1.291889    0.444444  0.333333   NaN
1      1    1.097682    2.229393    0.500000  0.506173   NaN
2      2    1.266743    0.593872    0.333333  0.753086   NaN
3      3    1.231773    1.494552    0.444444  0.530864   NaN
4      4    1.104432    1.137616    0.500000  0.543210   NaN"
123,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,4,0.43209899999999996,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.010272    1.999356    0.722222  0.271605   NaN
1      1    1.187209    1.819640    0.555556  0.345679   NaN
2      2    1.411615    1.582108    0.722222  0.395062   NaN
3      3    1.182373    1.221737    0.666667  0.395062   NaN
4      4    1.119178    0.969255    0.444444  0.432099   NaN"
124,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,5,0.39506199999999997,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.118787    1.143723    0.500000  0.432099   NaN
1      1    1.331882    1.538933    0.555556  0.432099   NaN
2      2    1.199092    2.320335    0.611111  0.259259   NaN
3      3    1.171268    0.928273    0.444444  0.481481   NaN
4      4    0.950861    1.110758    0.500000  0.395062   NaN"
125,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,1,0.49,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.996660    1.521714        0.65   0.24   NaN
1      1    2.200648    5.126548        0.50   0.56   NaN
2      2    2.264524    2.332821        0.40   0.61   NaN
3      3    2.498455    4.134405        0.60   0.45   NaN
4      4    2.165333    9.183538        0.45   0.49   NaN"
126,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,2,0.34,0.6,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.483798    2.093989        0.60   0.48   NaN
1      1    1.871302    4.520680        0.65   0.30   NaN
2      2    1.887498    4.522794        0.50   0.36   NaN
3      3    1.766072    2.054420        0.45   0.55   NaN
4      4    2.033531    1.758165        0.60   0.34   NaN"
127,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,3,0.802469,0.22222199999999998,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.614058    1.954908    0.444444  0.456790   NaN
1      1    2.190094    4.776069    0.500000  0.469136   NaN
2      2    2.316337    2.237705    0.388889  0.641975   NaN
3      3    2.316993    6.697115    0.500000  0.728395   NaN
4      4    1.858084    0.842079    0.222222  0.802469   NaN"
128,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,4,0.246914,0.722222,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.430343    3.248562    0.500000  0.320988   NaN
1      1    2.113857    3.780423    0.444444  0.679012   NaN
2      2    1.914313    3.163530    0.666667  0.135802   NaN
3      3    1.836663    3.093570    0.500000  0.432099   NaN
4      4    1.846469    2.147036    0.722222  0.246914   NaN"
129,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,5,0.5432100000000001,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.278312    2.019747    0.611111  0.444444   NaN
1      1    1.779276    2.988329    0.444444  0.444444   NaN
2      2    2.255461    2.129413    0.555556  0.358025   NaN
3      3    2.073028    0.655654    0.388889  0.777778   NaN
4      4    1.709582    1.631610    0.500000  0.543210   NaN"
130,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,1,0.73,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    3.012446   22.049126        0.50  0.450   NaN
1      1    7.548281   14.375796        0.50  0.470   NaN
2      2   11.840180    3.925112        0.35  0.610   NaN
3      3    9.608863   12.215178        0.50  0.505   NaN
4      4    6.823781   59.180195        0.30  0.730   NaN"
131,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,2,0.3,0.55,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.954993   22.279779        0.50  0.500   NaN
1      1    5.741106    4.981980        0.55  0.495   NaN
2      2   10.866680   48.605572        0.50  0.635   NaN
3      3    9.869967    6.353450        0.55  0.420   NaN
4      4    8.545794    5.323874        0.55  0.300   NaN"
132,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,3,0.320988,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.215152   12.433679    0.500000  0.555556   NaN
1      1    6.970155   21.709282    0.500000  0.395062   NaN
2      2   10.476774    3.427671    0.500000  0.679012   NaN
3      3    9.241468    5.314006    0.500000  0.456790   NaN
4      4    5.938634    2.395269    0.611111  0.320988   NaN"
133,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,4,0.358025,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.382209   16.853617    0.500000  0.407407   NaN
1      1    5.574417    4.617586    0.444444  0.469136   NaN
2      2    7.027344    8.164703    0.555556  0.333333   NaN
3      3    8.092018    8.193239    0.500000  0.333333   NaN
4      4    6.619316    4.249979    0.555556  0.358025   NaN"
134,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,5,0.592593,0.333333,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.064942   10.766251    0.444444  0.432099   NaN
1      1    5.678386   83.715454    0.500000  0.555556   NaN
2      2   10.107670    8.031438    0.444444  0.654321   NaN
3      3    9.088154   16.231045    0.444444  0.456790   NaN
4      4    8.603563    3.045350    0.333333  0.592593   NaN"
135,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,1,0.25,0.6,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    4.351087    989.059937         0.5   0.50   NaN
1      1   30.645597  18364.732422         0.5   0.50   NaN
2      2   51.706242    124.622536         0.5   0.50   NaN
3      3   33.051777     81.023430         0.5   0.52   NaN
4      4   26.387976    206.467285         0.6   0.25   NaN"
136,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,2,0.62,0.4,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    5.250254     64.173111        0.50   0.35   NaN
1      1   32.781685  56946.164062        0.50   0.50   NaN
2      2   47.111641     47.100945        0.50   0.50   NaN
3      3   35.222218    418.324158        0.45   0.55   NaN
4      4   23.171703      3.761585        0.40   0.62   NaN"
137,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,3,0.666667,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    6.052326   34.821396    0.500000  0.728395   NaN
1      1   26.787539  293.349365    0.500000  0.500000   NaN
2      2   51.790684  271.317963    0.666667  0.320988   NaN
3      3   46.022343   12.658589    0.500000  0.580247   NaN
4      4   29.670040    9.291515    0.500000  0.666667   NaN"
138,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,4,0.27160500000000004,0.555556,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    4.472128    32.618340    0.444444  0.555556   NaN
1      1   39.919785  8668.893555    0.500000  0.500000   NaN
2      2   55.000309    11.379188    0.555556  0.302469   NaN
3      3   41.056854     7.127584    0.500000  0.456790   NaN
4      4   28.010054    19.625839    0.555556  0.271605   NaN"
139,resnet18_0.1_0.3_modified_True,resnet18,modified,true,0.1,5,0.351852,0.611111,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    5.264616      9.531899    0.444444  0.444444   NaN
1      1   51.098061  22923.875000    0.500000  0.500000   NaN
2      2   62.763420      5.840350    0.444444  0.382716   NaN
3      3   46.113422    122.654816    0.500000  0.444444   NaN
4      4   26.786425     59.472832    0.611111  0.351852   NaN"
140,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,1,0.37,0.55,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.988222    0.893628        0.45   0.54   NaN
1      1    1.146089    0.658830        0.35   0.74   NaN
2      2    1.305736    0.835836        0.50   0.76   NaN
3      3    1.473200    0.886196        0.50   0.63   NaN
4      4    1.190117    1.044250        0.55   0.41   NaN
5      5    1.097620    1.591265        0.55   0.34   NaN
6      6    1.037225    1.510844        0.55   0.37   NaN"
141,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,2,0.57,0.55,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.887507    0.922065        0.55   0.47   NaN
1      1    0.965305    1.822725        0.60   0.39   NaN
2      2    1.450518    1.850892        0.60   0.34   NaN
3      3    1.229536    1.293257        0.40   0.38   NaN
4      4    1.122916    0.877001        0.50   0.53   NaN
5      5    1.064086    0.883306        0.50   0.56   NaN
6      6    1.045340    0.837019        0.55   0.57   NaN"
142,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,3,0.493827,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.010099    1.066221    0.666667  0.358025   NaN
1      1    1.033079    1.122648    0.388889  0.493827   NaN
2      2    1.156832    1.363212    0.500000  0.555556   NaN
3      3    1.249279    0.842369    0.333333  0.827160   NaN
4      4    1.256060    0.944551    0.555556  0.493827   NaN
5      5    1.111170    0.889546    0.500000  0.604938   NaN
6      6    1.041023    0.814111    0.444444  0.493827   NaN"
143,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,4,0.518519,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.125021    1.031653    0.555556  0.469136   NaN
1      1    0.982338    0.960283    0.444444  0.629630   NaN
2      2    1.128573    1.084466    0.333333  0.666667   NaN
3      3    1.230185    0.974606    0.500000  0.530864   NaN
4      4    1.198902    1.259857    0.611111  0.296296   NaN
5      5    1.038578    1.002118    0.444444  0.555556   NaN
6      6    1.060265    1.056263    0.444444  0.518519   NaN"
144,resnet18_0.1_0.01_modified_True,resnet18,modified,true,0.1,5,0.728395,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.989196    1.203069    0.555556  0.259259   NaN
1      1    0.932988    1.339326    0.388889  0.580247   NaN
2      2    1.128460    1.487471    0.500000  0.555556   NaN
3      3    1.156505    1.375185    0.555556  0.666667   NaN
4      4    1.302799    2.030899    0.500000  0.790123   NaN
5      5    1.173967    1.138197    0.388889  0.679012   NaN
6      6    1.154138    0.981370    0.500000  0.728395   NaN"
145,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,1,0.41,0.55,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.107526    1.505124        0.65  0.360   NaN
1      1    1.925424    5.606966        0.45  0.260   NaN
2      2    2.520137    2.542011        0.40  0.470   NaN
3      3    2.371288    3.538623        0.65  0.350   NaN
4      4    2.110059    5.935668        0.50  0.575   NaN
5      5    1.906972    1.564324        0.65  0.370   NaN
6      6    1.746877    3.498276        0.55  0.410   NaN"
146,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,2,0.57,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.264801    2.011738        0.45   0.45   NaN
1      1    1.827300    5.881124        0.50   0.53   NaN
2      2    2.356754    4.251486        0.65   0.45   NaN
3      3    2.294116    2.211235        0.50   0.53   NaN
4      4    2.421422    1.654470        0.65   0.39   NaN
5      5    1.983988    1.660401        0.60   0.27   NaN
6      6    1.555138    1.070945        0.45   0.57   NaN"
147,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,3,0.641975,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.274705    1.648703    0.611111  0.382716   NaN
1      1    1.966302    2.147277    0.444444  0.444444   NaN
2      2    1.983044    6.641041    0.500000  0.351852   NaN
3      3    2.466044    2.145716    0.500000  0.358025   NaN
4      4    2.390435    1.329595    0.388889  0.567901   NaN
5      5    1.850203    0.859024    0.388889  0.629630   NaN
6      6    1.596657    0.709151    0.500000  0.641975   NaN"
148,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,4,0.666667,0.388889,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.118497    3.960974    0.555556  0.333333   NaN
1      1    1.837945    4.723588    0.500000  0.283951   NaN
2      2    2.383325    1.874680    0.555556  0.382716   NaN
3      3    2.518771    1.637409    0.555556  0.382716   NaN
4      4    2.419774    0.636575    0.222222  0.839506   NaN
5      5    1.898247    0.581749    0.277778  0.765432   NaN
6      6    1.710698    0.758893    0.388889  0.666667   NaN"
149,resnet18_0.1_0.03_modified_True,resnet18,modified,true,0.1,5,0.62963,0.388889,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.017986    1.176378    0.388889  0.641975   NaN
1      1    1.541320    4.791700    0.666667  0.271605   NaN
2      2    2.271301    4.002692    0.555556  0.481481   NaN
3      3    2.453366    3.932075    0.555556  0.641975   NaN
4      4    2.126614    0.856354    0.333333  0.740741   NaN
5      5    1.908696    1.218197    0.444444  0.592593   NaN
6      6    1.614529    2.893167    0.388889  0.629630   NaN"
150,resnet18_0.1_0.1_modified_True,resnet18,modified,true,0.1,1,0.42,0.65,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.437440   19.504078        0.50   0.50   NaN
1      1    4.978298   31.061758        0.50   0.27   NaN
2      2    8.262421   19.992664        0.45   0.60   NaN
3      3    8.779305    8.578658        0.45   0.49   NaN
4      4    9.187215    3.477252        0.30   0.70   NaN
5      5    7.060869    4.681899        0.55   0.36   NaN
6      6    6.102510    4.463854        0.65   0.42   NaN"
